11,5.0,7.0,5.0,5.0,11,-6.0,2,-6.0,0,0.399217985566783,0.399217985566783,0.399217985566783
5,0.5,2.5,-1.0,-1.0,5,-4.5,2,-6.0,0,0.362284418654736,0.362284418654736,0.362284418654736
6,1.5,3.5,0.0,0.0,6,-4.5,2,-6.0,0,0.561248608016091,0.561248608016091,0.561248608016091
7,2.5,4.5,1.0,1.0,7,-4.5,2,-6.0,0,0.73229092579384,0.73229092579384,0.73229092579384
8,3.5,5.5,2.0,2.0,8,-4.5,2,-6.0,0,0.860232526704263,0.860232526704263,0.860232526704263
9,4.5,6.5,3.0,3.0,9,-4.5,2,-6.0,0,0.786606636127614,0.786606636127614,0.786606636127614
10,5.5,7.5,4.0,4.0,10,-4.5,2,-6.0,0,0.860232526704263,0.860232526704263,0.860232526704263
11,6.5,8.5,5.0,5.0,11,-4.5,2,-6.0,0,0.499374608885954,0.499374608885954,0.499374608885954
5,2.0,4.0,-1.0,-1.0,5,-3.0,2,-6.0,0,0.734846922834953,0.734846922834953,0.734846922834953
6,3.0,5.0,0.0,0.0,6,-3.0,2,-6.0,0,0.764852927038918,0.764852927038918,0.764852927038918
7,4.0,6.0,1.0,1.0,7,-3.0,2,-6.0,0,0.748331477354788,0.748331477354788,0.748331477354788
8,5.0,7.0,2.0,2.0,8,-3.0,2,-6.0,0,0.757462870377156,0.757462870377156,0.757462870377156
9,6.0,8.0,3.0,3.0,9,-3.0,2,-6.0,0,0.790174031463955,0.790174031463955,0.790174031463955
10,7.0,9.0,4.0,4.0,10,-3.0,2,-6.0,0,0.85146931829632,0.85146931829632,0.85146931829632
11,8.0,10.0,5.0,5.0,11,-3.0,2,-6.0,0,0.662853679178143,0.662853679178143,0.662853679178143
5,3.5,5.5,-1.0,-1.0,5,-1.5,2,-6.0,0,0.476969600708473,0.476969600708473,0.476969600708473
6,4.5,6.5,0.0,0.0,6,-1.5,2,-6.0,0,0.525594901040716,0.525594901040716,0.525594901040716
7,5.5,7.5,1.0,1.0,7,-1.5,2,-6.0,0,0.422048575403353,0.422048575403353,0.422048575403353
8,6.5,8.5,2.0,2.0,8,-1.5,2,-6.0,0,0.462331050222673,0.462331050222673,0.462331050222673
9,7.5,9.5,3.0,3.0,9,-1.5,2,-6.0,0,0.458257569495584,0.458257569495584,0.458257569495584
10,8.5,10.5,4.0,4.0,10,-1.5,2,-6.0,0,0.618465843842649,0.618465843842649,0.618465843842649
11,9.5,11.5,5.0,5.0,11,-1.5,2,-6.0,0,0.69372184627558,0.69372184627558,0.69372184627558
5,5.0,7.0,-1.0,-1.0,5,0.0,2,-6.0,0,0.244948974278318,0.244948974278318,0.244948974278318
6,6.0,8.0,0.0,0.0,6,0.0,2,-6.0,0,0.337268439080801,0.337268439080801,0.337268439080801
7,7.0,9.0,1.0,1.0,7,0.0,2,-6.0,0,0.298956518577535,0.298956518577535,0.298956518577535
8,8.0,10.0,2.0,2.0,8,0.0,2,-6.0,0,0.295803989154981,0.295803989154981,0.295803989154981
9,9.0,11.0,3.0,3.0,9,0.0,2,-6.0,0,0.273861278752583,0.273861278752583,0.273861278752583
10,10.0,12.0,4.0,4.0,10,0.0,2,-6.0,0,0.335410196624968,0.335410196624968,0.335410196624968
11,11.0,13.0,5.0,5.0,11,0.0,2,-6.0,0,0.58309518948453,0.58309518948453,0.58309518948453
5,6.5,8.5,-1.0,-1.0,5,1.5,2,-6.0,0,0.3,0.3,0.3
6,7.5,9.5,0.0,0.0,6,1.5,2,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
7,8.5,10.5,1.0,1.0,7,1.5,2,-6.0,0,0.31224989991992,0.31224989991992,0.31224989991992
